ID,translation 1,translation 2,PoS,ar_hum,ar_txt,cy_hum,cy_txt,en_hum,en_txt,es_hum,es_txt,et_hum,et_txt,fi_hum,fi_txt,fr_hum,fr_txt,he_hum,he_txt,pl_hum,pl_txt,ru_hum,ru_txt,sw_hum,sw_txt,zh_hum,zh_txt
613,endurance,band,nouns,1,0.2497672587633133,0,0.1256912499666214,0,0.12872472405433655,0.1,0.2083330899477005,0.3,0.16591259837150574,0,0.1339782327413559,0.2,0.09777018427848816,0.2,0.08440698683261871,0,0.08548970520496368,0,0.17384585738182068,0,0.10170837491750717,0,0.060692887753248215
614,nurse,scientist,nouns,0.4,0.11195967346429825,0.4,0.1588718742132187,0.230769231,0.3878921866416931,0.4,0.2364986389875412,0.2,0.2488069236278534,0.4,0.378059983253479,1.4,0.2805887758731842,0.5,0.24254629015922546,0,0.36310845613479614,0.1,0.36758363246917725,0.3,0.243619903922081,0.181818182,0.3646848499774933
615,area,corner,nouns,0.9,0.39189469814300537,0.9,0.1293465793132782,0.615384615,0.39299893379211426,0.6,0.38277631998062134,0.5,0.2872942090034485,1,0.46465805172920227,1.1,0.27924153208732605,1.3,0.2702888250350952,0.5,0.36271753907203674,0,0.21724368631839752,0.5,0.2143939882516861,0.454545455,0.11667056381702423
616,payment,note,nouns,0,0.13980112969875336,0.1,0.2078256756067276,0.615384615,0.24187549948692322,0.7,0.1510324776172638,1.3,0.16838572919368744,0,0.28614118695259094,2.8,0.32045426964759827,0,0.1926247775554657,0,0.2340114414691925,0,0.13093189895153046,1.1,0.16780532896518707,1.090909091,0.29462921619415283
617,juice,milkshake,nouns,2.3,0.3965815007686615,1.1,0.41636499762535095,0.692307692,0.48605895042419434,3.4,0.338739812374115,1.4,0.36361122131347656,1.4,0.5375434160232544,2.6,0.4598224461078644,2,0.40432485938072205,0.7,0.3755258619785309,0.4,0.38171151280403137,5.2,0.5078818202018738,0.363636364,0.6028566360473633
618,wall,brick,nouns,1,0.28644150495529175,1.2,0.30358749628067017,0.615384615,0.5217452049255371,1.3,0.285672128200531,1.2,0.33297955989837646,0.8,0.5780825614929199,2.2,0.49822843074798584,1.7,0.2136870175600052,0.7,0.5433647036552429,1,0.3909595310688019,1.8,0.22002758085727692,0.636363636,0.5744602680206299
619,cloud,fog,nouns,3.3,0.44954150915145874,2.5,0.29627275466918945,2.846153846,0.43652254343032837,2.3,0.36717355251312256,2.2,0.4937831461429596,2.5,0.548848032951355,3.2,0.5699858069419861,2.5,0.4150427579879761,1.6,0.5527756810188293,1.7,0.5027058720588684,3.8,0.15619637072086334,2.545454545,0.48620545864105225
620,river,stream,nouns,3.1,0.5264272689819336,4.2,0.39437663555145264,3.615384615,0.5125251412391663,2.2,0.20132604241371155,0.9,0.3661486804485321,2.8,0.6385291814804077,4.5,0.6662696599960327,1.8,0.3378867208957672,2.5,0.35255730152130127,1.8,0.2873232960700989,3.4,0.2980901896953583,3.545454545,0.38735607266426086
621,rail,fence,nouns,0.6,0.14999933540821075,0.1,0.19948694109916687,1.076923077,0.3864097595214844,0.8,0.17331519722938538,0.2,0.21690982580184937,0.2,0.32387441396713257,4.6,0.46542027592658997,3.3,0.5156306028366089,0.6,0.22847028076648712,5,0.49167242646217346,0,-0.1341972053050995,0,0.148655965924263
622,reflection,image,nouns,2.7,0.429215669631958,0.7,0.12797467410564423,1.923076923,0.3784664571285248,1.5,0.24085499346256256,1.3,0.1322396695613861,1.8,0.46217164397239685,4.3,0.45447927713394165,1.8,0.3497520089149475,2.8,0.29612720012664795,1.9,0.339261919260025,1.3,0.20166969299316406,3.090909091,0.33066242933273315
623,whiskey,gin,nouns,1.4,0.22490045428276062,2,0.3308076560497284,1.307692308,0.7100344896316528,0.8,0.15263691544532776,1.5,0.5193226933479309,1.9,0.5673238039016724,3.2,0.6466692090034485,3.3,0.49974843859672546,1.2,0.36104899644851685,1.8,0.5605689883232117,2.7,0.2570110261440277,1.636363636,0.0
624,horn,drum,nouns,3,0.472563236951828,0.3,0.10270921885967255,0.307692308,0.40465715527534485,0.7,0.3560640811920166,1.2,0.2744137942790985,0,0.3750373125076294,2.3,0.33095717430114746,0.9,0.10034602880477905,0.5,0.36705654859542847,0.7,0.4627687931060791,0.2,0.0883672833442688,0.090909091,0.24939283728599548
625,telephone,booth,nouns,0.5,0.3096087574958801,0,0.14604610204696655,0.538461538,0.3250313401222229,1.2,0.24009524285793304,1.2,0.2966524362564087,0,0.27050915360450745,1.5,0.3385077118873596,0.6,0.19008813798427582,1.3,0.22090798616409302,0.9,0.21592923998832703,2.4,0.37469393014907837,0,0.09366001933813095
626,parsley,muffin,nouns,0.4,0.1389695256948471,0.1,0.30193376541137695,0,0.3305373787879944,0.5,0.3145194947719574,0.4,0.2550511360168457,0.4,0.273682564496994,0.6,0.2763059437274933,0.8,0.23201964795589447,0,0.3350847363471985,0.2,0.13414976000785828,0,0.5409893989562988,0,0.19769589602947235
627,money,diamond,nouns,2.8,0.1509619504213333,1,0.3731914460659027,0.307692308,0.2219989150762558,0.7,0.17917340993881226,1.2,0.2537456452846527,0.4,0.3664877414703369,2.4,0.4250873029232025,1.1,0.25958526134490967,0.5,0.26323235034942627,0.8,0.2716235816478729,0.5,0.1954079419374466,1.090909091,0.4003676176071167
628,sugar,honey,nouns,2.9,0.4924869239330292,1.8,0.22859548032283783,0.692307692,0.5513469576835632,1.4,0.4677753746509552,2,0.3992283046245575,1.9,0.5812743902206421,2.9,0.5667073130607605,1.9,0.4592973589897156,0.5,0.6014696955680847,1.1,0.5416836738586426,2.6,0.25934192538261414,2.545454545,0.46341827511787415
629,clothes,cloth,nouns,1.3,0.13205154240131378,0.8,0.4026643633842468,1.769230769,0.5198603272438049,1.7,0.3302656412124634,2.2,0.3698960244655609,1,0.26250457763671875,2.3,0.41887637972831726,2.3,0.09284334629774094,1.1,0.3310609757900238,1.4,0.4774762690067291,5.3,0.3646835684776306,1.454545455,0.631466805934906
630,stomach,waist,nouns,2.1,0.18251602351665497,0.9,0.1296086609363556,1.923076923,0.4566560983657837,1.3,0.34311366081237793,3,0.3574942350387573,2.7,0.4909428656101227,0.2,0.24376530945301056,0.9,0.10475178062915802,0.2,0.10673094540834427,0.5,0.2677876353263855,1,0.3397468030452728,2.090909091,0.34707924723625183
631,car,gauge,nouns,0,0.2180110365152359,0.1,0.18304981291294098,0,0.19919981062412262,0.4,0.03341080993413925,1.2,0.35819801688194275,0.4,0.42041876912117004,0.7,0.31720444560050964,0.8,0.09116572141647339,0,0.34723392128944397,0.9,0.349032998085022,0.1,0.11380848288536072,0.272727273,0.4256556034088135
632,freedom,liberty,nouns,3.8,0.49915963411331177,5.5,0.28836092352867126,5.230769231,0.6923242211341858,1,0.2797624468803406,5.6,0.43906012177467346,2.3,0.3700435757637024,4,0.4797590970993042,5.6,0.3519125282764435,5.1,0.6312122344970703,6,0.9999998807907104,4.3,0.3360368311405182,4.181818182,1.000000238418579
633,attention,interest,nouns,0.6,0.2813730835914612,2.3,0.2607952952384949,2.923076923,0.49693945050239563,3.8,0.2523779571056366,2.9,0.36122745275497437,3.4,0.5258901119232178,4.6,0.5015539526939392,2.3,0.2743472158908844,3.9,0.2921825349330902,3.9,0.4395868182182312,0.6,0.21258802711963654,0.272727273,0.3072983920574188
634,cop,sheriff,nouns,3,0.26521679759025574,2.4,0.1304139494895935,3.615384615,0.5926910638809204,3.7,0.5270729660987854,3.5,0.2064201682806015,3.5,0.36955225467681885,4,0.5597180128097534,4.4,0.2952718436717987,3.6,0.5607066750526428,4.4,0.5951479077339172,5.3,0.4096052944660187,3.818181818,0.46219009160995483
635,gale,blanket,nouns,2.1,0.2626153826713562,0,0.23118291795253754,0,0.18280605971813202,0.1,0.17708556354045868,0.5,0.08179657906293869,0,0.32464727759361267,0.1,0.28979772329330444,0.8,0.2803115248680115,0,0.14443020522594452,0,0.12866374850273132,0,0.3419701159000397,0,0.15707549452781677
636,happiness,luck,nouns,2.6,0.13791722059249878,0.8,0.1879492849111557,0.384615385,0.3678770065307617,0.7,0.29498091340065,4.6,0.5122997164726257,0.5,0.32096850872039795,2.6,0.43934565782546997,1.1,0.32172879576683044,4.1,0.5454760193824768,3,0.4952737092971802,0.2,0.03412236273288727,0.818181818,0.2533647119998932
637,source,box,nouns,0.4,0.3038460314273834,0,0.04493790864944458,0,0.1890503466129303,0.2,0.1501639187335968,0,0.05814285948872566,0,0.21213512122631073,0,0.2418273687362671,0,0.13085316121578217,0,0.21502964198589325,0,0.12604489922523499,0,0.10879891365766525,0,0.09807747602462769
638,decade,century,nouns,3.3,0.3553735017776489,0.4,0.32674938440322876,0.692307692,0.655198335647583,0.7,0.606660008430481,1.5,0.3679288923740387,1.4,0.6277070641517639,3,0.5722679495811462,1.6,0.5014963150024414,0.7,0.3970150947570801,0.3,0.3917093873023987,0.4,0.25394555926322937,0.181818182,0.3550703525543213
639,cat,lion,nouns,3.4,0.22505256533622742,2.2,0.21261629462242126,1.769230769,0.43440526723861694,1.2,0.5422314405441284,1.8,0.27277299761772156,2.4,0.41038399934768677,2.9,0.3901195824146271,2.1,0.23461657762527466,2.6,0.4804072678089142,0.6,0.506585419178009,0.6,0.3396224081516266,0.909090909,0.44433486461639404
640,army,legion,nouns,3,0.5356329083442688,3.5,0.24876153469085693,3.153846154,0.5991413593292236,3.2,0.2134716957807541,3.3,0.3579925298690796,2.7,0.5104060173034668,3.7,0.5228049755096436,2.9,0.4032227396965027,3,0.3862125873565674,1.8,0.39278799295425415,3.5,0.3797646760940552,4.454545455,0.535888671875
641,helicopter,plane,nouns,4.6,0.6298220157623291,3.1,0.46391671895980835,1.615384615,0.6023143529891968,0.9,0.6513593196868896,2,0.5072181820869446,1.9,0.6618563532829285,3.3,0.7289782166481018,2.8,0.6762456893920898,1.6,0.6903584599494934,1.5,0.7984495162963867,3.8,0.41458240151405334,2.545454545,0.7177969813346863
642,horse,colt,nouns,4.6,0.16895823180675507,3.8,0.304188996553421,2.692307692,0.6413345336914062,2.9,0.4948376715183258,3.3,0.3974073827266693,3.3,0.5500290393829346,4.3,0.6135371327400208,2.2,0.3500336706638336,3.4,0.5818971991539001,2.5,0.6504966020584106,4,0.6051673293113708,3.454545455,0.5417708158493042
643,jeans,woman,nouns,0.2,0.167466938495636,0.1,0.1522088348865509,0,0.263483464717865,0.3,0.26416921615600586,0.3,0.22017715871334076,0,0.2841191291809082,0.1,0.2899279296398163,0.6,0.10184672474861145,0,0.2817365527153015,0.3,0.22962257266044617,0,0.21812109649181366,0.090909091,0.302495539188385
644,adversary,opponent,nouns,5.3,0.32149964570999146,3.1,0.2514449954032898,5.384615385,0.6188470721244812,4.8,0.7932496070861816,5.5,0.33514681458473206,3.8,0.5608351230621338,5.7,0.5877572298049927,4.1,0.23485484719276428,5.2,0.6733521223068237,3.2,0.673600435256958,1.1,0.1804017871618271,5,0.9999998807907104
645,ceiling,cathedral,nouns,0.7,0.18375369906425476,0.1,0.19694355130195618,0,0.41150471568107605,0.4,0.30209583044052124,1,0.2475438416004181,0.1,0.26600968837738037,0.5,0.3014441728591919,0.8,0.21171388030052185,0.5,0.11566328257322311,0.3,0.3008851110935211,0.2,0.18417157232761383,0.090909091,0.28541362285614014
646,bee,queen,nouns,2.4,0.26959115266799927,0.1,0.21145038306713104,0.692307692,0.46563461422920227,0.8,0.40665188431739807,0.8,0.18648210167884827,0.8,0.36213263869285583,2.1,0.4302445650100708,1.2,0.31901803612709045,0.7,0.3154309391975403,1.4,0.4529065787792206,0.2,0.3007010221481323,0,0.2498217225074768
647,eye,tear,nouns,3.1,0.351157009601593,0.9,0.2556176483631134,0.153846154,0.2997371256351471,1,0.3024839162826538,1.4,0.4345625042915344,0.9,0.44172734022140503,1.8,0.4143456816673279,1.5,0.2653801739215851,0.6,0.2186119109392166,1,0.3455318212509155,1.4,0.09775731712579727,0.454545455,0.3310672342777252
648,arm,wrist,nouns,3.9,0.42017218470573425,1.3,0.17770503461360931,1.230769231,0.6123753190040588,1,0.47244682908058167,2.2,0.48962417244911194,2.2,0.6024024486541748,2.5,0.5593805909156799,1.9,0.26598721742630005,1,0.46447956562042236,1.3,0.40440690517425537,0.8,0.147563636302948,0.090909091,0.6535412073135376
649,fence,jumping,nouns,1.4,0.21409349143505096,0,0.296376496553421,0,0.31084415316581726,0.4,0.2714807689189911,0.9,0.11761800199747086,0.2,0.24595022201538086,2.1,0.2579766809940338,0.7,0.19494888186454773,0.2,0.28680431842803955,0.6,0.22581779956817627,0,0.21296530961990356,0,0.2924421429634094
650,book,information,nouns,2.8,0.2530370354652405,0.8,0.3489929735660553,0.923076923,0.2893710434436798,1.2,0.08932924270629883,1.1,0.12987816333770752,0.8,0.46333518624305725,2.2,0.20747236907482147,1.4,0.273560494184494,0.9,0.45042848587036133,1.4,0.44287392497062683,0.7,0.22034570574760437,2,0.4060109853744507
651,shield,buckler,nouns,3.8,0.33933454751968384,1.5,0.1948946863412857,0.846153846,0.5247654914855957,1.5,0.4626059830188751,2.5,0.23861901462078094,3,0.4131034314632416,3.7,0.6019303202629089,2.1,0.35519665479660034,5.2,0.4063352048397064,2.7,0.2999168336391449,0,0.08527208119630814,0.272727273,0.0
652,god,spirit,nouns,2.5,0.2415967583656311,1.3,0.22025662660598755,2.307692308,0.31602156162261963,1.5,0.37463316321372986,0.8,0.2898339331150055,2.2,0.46314239501953125,3,0.32478511333465576,1.1,0.030391119420528412,2.1,0.45169875025749207,2.1,0.40047895908355713,2.2,0.18451911211013794,0,0.20767468214035034
653,communication,conversation,nouns,3.2,0.25988447666168213,4.1,0.26268893480300903,3.615384615,0.4500582814216614,3.2,0.19361379742622375,3.7,0.5885321497917175,3.1,0.43599000573158264,4.4,0.49631768465042114,2.1,0.1785840094089508,2.9,0.5286576747894287,4.9,0.5046791434288025,4.8,0.3247269093990326,4.818181818,0.469219446182251
654,area,region,nouns,3.9,0.5584216713905334,5.3,0.4262796640396118,5.076923077,0.6521201729774475,3.9,0.6970431804656982,3.2,0.23580430448055267,4.6,0.637015163898468,3,0.22666892409324646,4.7,0.4776449203491211,5.1,0.6033618450164795,4.4,0.45284131169319153,4.2,0.3718511462211609,5.181818182,0.6077742576599121
655,nozzle,fluid,nouns,0.4,0.2829592525959015,0,0.3174152970314026,0.076923077,0.37205350399017334,0.4,0.2914666533470154,1.2,0.30816298723220825,0.1,0.4880605638027191,1.7,0.3203667402267456,0.9,0.42801252007484436,0,0.2865011394023895,0,0.31407174468040466,0,0.07186156511306763,0,0.4575057327747345
656,communication,language,nouns,3.4,0.27698373794555664,1.9,0.3664757013320923,2.076923077,0.3951287865638733,1.9,0.1508943885564804,1.8,0.4111447036266327,2,0.48456108570098877,3.7,0.4125910997390747,1.9,0.42878273129463196,2.6,0.2630126476287842,1.2,0.3047110438346863,2.4,0.33889487385749817,0.636363636,0.29863405227661133
657,runner,athlete,nouns,3.9,0.3429580628871918,2.9,0.4421847462654114,2.230769231,0.560934841632843,3.3,0.4218112528324127,2.7,0.49162912368774414,2.9,0.6266406774520874,3.8,0.6924419403076172,2.3,0.41519296169281006,2.6,0.5239433646202087,2,0.668524444103241,5.3,0.47476091980934143,3.272727273,0.0
658,cameo,performance,nouns,0.9,0.07875657081604004,3.1,0.13923542201519012,1.384615385,0.2555212080478668,0,0.07220511138439178,0.8,0.2033129781484604,1,0.4856700301170349,3.5,0.20106521248817444,0.1,0.23150865733623505,0.3,0.016935812309384346,0,0.161433145403862,1.1,0.15267382562160492,0.090909091,0.0
659,sorrow,shame,nouns,0.6,0.21403858065605164,1.3,0.2503507137298584,1.076923077,0.4900404214859009,0.8,0.3453865349292755,1.2,0.29585742950439453,1.4,0.4038037061691284,2.4,0.40734562277793884,1.1,0.3361165225505829,0.5,0.4488774836063385,0.7,0.49312031269073486,0.5,0.18697810173034668,1,0.3685378432273865
660,corn,maize,nouns,4,0.36445602774620056,1.3,0.1301167756319046,5.307692308,0.7285562753677368,3.4,0.5125619769096375,1.8,0.22085580229759216,5.1,0.6237131953239441,3,0.7560998201370239,1.6,0.19494743645191193,0.9,0.4572790563106537,3.5,0.5422722101211548,3.7,0.3733521103858948,5.909090909,0.9999999403953552
661,train,tram,nouns,1.5,0.19210074841976166,3,0.318208783864975,2.769230769,0.5826284289360046,2.9,0.6697085499763489,2,0.45617058873176575,2.3,0.5999271869659424,4.3,0.46234041452407837,2.4,0.3969133496284485,1.7,0.6311042308807373,1.9,0.6770467758178711,1.9,0.30609798431396484,1.818181818,0.5676428079605103
662,winter,summer,nouns,2.6,0.8556692600250244,0.8,0.5238955020904541,0.384615385,0.7763647437095642,0.6,0.778260350227356,1.1,0.6802428960800171,1.1,0.7657070755958557,2.7,0.33424508571624756,1.4,0.8037841320037842,0.7,0.66851407289505,0.5,0.6745842695236206,0.3,0.760525643825531,0.090909091,0.8008430004119873
663,wagon,container,nouns,2.1,0.38861632347106934,0,0.0716419443488121,0.307692308,0.25418585538864136,0,0.24291342496871948,1.8,0.2641203701496124,0.2,0.2882124185562134,0.4,0.3863629400730133,2.6,0.24849888682365417,0.1,0.39847245812416077,0.1,0.28748786449432373,0,0.12848657369613647,0.181818182,0.0
664,sonnet,beauty,nouns,0.7,0.1790226548910141,0.3,0.0894816592335701,0.230769231,0.34154215455055237,0.5,0.19428806006908417,0.7,0.2170986384153366,0.2,0.21362240612506866,0.8,0.19061580300331116,0.4,0.08322204649448395,0.2,0.15364675223827362,0.1,0.1450205296278,0,0.18515105545520782,0.090909091,0.07121254503726959
665,friend,guy,nouns,2.2,0.3723399043083191,0.8,0.20698854327201843,0.923076923,0.49365344643592834,1.8,0.44042807817459106,1.7,0.36928829550743103,0.9,0.35081201791763306,2.7,0.43232262134552,1.8,0.38454505801200867,1.2,0.5016109347343445,1.6,0.41398781538009644,0.3,0.14045633375644684,1.181818182,0.33230432868003845
666,gun,dawn,nouns,0.2,0.13540668785572052,0,0.11339443922042847,0,0.1893334537744522,0,0.04482164978981018,0.1,0.24938873946666718,0,0.19721518456935883,0.1,0.1410425454378128,0,0.06053642928600311,0,0.11207221448421478,0,0.11031101644039154,0,0.1260460913181305,0,0.13671308755874634
667,home,state,nouns,1.4,0.31324464082717896,0,0.24640575051307678,0.538461538,0.28646770119667053,0.2,0.1377924233675003,0.6,0.17592093348503113,0.1,0.3268975019454956,0.1,0.20658092200756073,1.3,0.2824650704860687,0,-0.025620171800255775,0.5,0.2303154170513153,0.2,0.19279181957244873,0,0.2474694401025772
668,room,building,nouns,1.7,0.27676618099212646,1.1,0.3706127405166626,0.615384615,0.34736284613609314,0.8,0.38487979769706726,1.7,0.30578967928886414,1.3,0.5033309459686279,1.6,0.057329270988702774,1.4,0.399849534034729,0.9,0.46735477447509766,0.8,0.3295126259326935,0.9,0.3128551244735718,0.181818182,0.3793618679046631
669,can,bottle,nouns,2.3,0.4654185473918915,0,0.37008482217788696,1.307692308,0.1012270599603653,0,0.10235918313264847,1.3,0.44835808873176575,1.8,0.6807166934013367,3.4,0.6924198269844055,1.9,0.4853043556213379,0.9,0.6021636724472046,1,0.39574089646339417,1.9,0.35459616780281067,2.545454545,0.5260130763053894
670,fever,illness,nouns,4.4,0.23339739441871643,3.5,0.3119831383228302,2.538461538,0.4264499247074127,2.1,0.4930505156517029,2.2,0.4366094470024109,2.6,0.45251044631004333,3.5,0.5058947801589966,1.9,0.31101828813552856,1.4,0.2829996645450592,1.3,0.2995205819606781,0.2,0.20685462653636932,2.272727273,0.295735627412796
671,god,devil,nouns,1.1,0.2918628454208374,0.8,0.3154680132865906,0.538461538,0.48796436190605164,0.6,0.3628414571285248,1.2,0.3544774353504181,1.3,0.43242454528808594,2.5,0.4589351713657379,1.8,0.09275348484516144,0.1,0.43172529339790344,0.4,0.5731807351112366,0,0.19502659142017365,0.090909091,0.3158944845199585
672,woman,fur,nouns,0.3,0.14204300940036774,0.1,0.07802566140890121,0,0.15858422219753265,0.3,0.3721458911895752,0.4,0.32931867241859436,0,0.25404092669487,0.5,0.3687756359577179,0.4,0.21228618919849396,0,0.17237016558647156,0.4,0.12096236646175385,0,0.11601436138153076,0,0.22108103334903717
673,plane,sheet,nouns,1.2,0.042953476309776306,0,0.10448481887578964,0,0.20245248079299927,0,0.1652185022830963,0.3,0.21957160532474518,0,0.21925880014896393,0.1,0.22950240969657898,0,0.20532603561878204,0.5,0.32196569442749023,0,0.13168340921401978,0,0.08108391612768173,0.272727273,0.0
674,beer,beverage,nouns,4.7,0.37662485241889954,2.3,0.3334823250770569,1.692307692,0.6469855308532715,1.9,0.6280364990234375,1.7,0.2333901971578598,2.7,0.6694204211235046,3.7,0.6812499761581421,2,0.47093144059181213,3,0.5281627774238586,2.3,0.5860001444816589,3.8,0.3669157028198242,2.545454545,0.4590966999530792
